,Weight class,Round,f1_Height_cm,f1_Wins,f1_Losses,f1_Reach,f1_DOB,f1_SLpM,f1_Str. Acc.,f1_SApM,f1_Str. Def,f1_TD Avg.,f1_TD Acc.,f1_TD Def.,f1_Sub. Avg.,f2_Height_cm,f2_Wins,f2_Losses,f2_Reach,f2_DOB,f2_SLpM,f2_Str. Acc.,f2_SApM,f2_Str. Def,f2_TD Avg.,f2_TD Acc.,f2_TD Def.,f2_Sub. Avg.,Method_DEC,Method_KO/TKO,Method_SUB,f1_STANCE_Orthodox,f1_STANCE_Southpaw,f1_STANCE_Switch,f1_STANCE_unk,f2_STANCE_Orthodox,f2_STANCE_Southpaw,f2_STANCE_Switch,f2_STANCE_unk,winner
4730,9.0,2.0,190.5,17.0,11.0,74.0,1975.0,2.71,48.0,4.43,53.0,1.46,33.0,25.0,0.6,187.96,18.0,8.0,75.0,1984.0,2.7,41.0,3.1,59.0,0.44,26.0,55.0,0.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4731,9.0,3.0,187.96,34.0,12.0,75.0,1981.0,2.06,38.0,2.25,60.0,1.98,39.0,84.0,0.5,190.5,25.0,16.0,80.0,1975.0,1.55,52.0,2.7,46.0,1.43,16.0,35.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4732,9.0,1.0,185.42,28.0,11.0,72.0,1977.0,1.8,43.0,2.07,63.0,2.49,24.0,61.0,1.0,185.42,21.0,8.0,76.0,1977.0,2.84,39.0,2.99,59.0,1.55,50.0,31.0,1.9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4733,7.0,3.0,172.72,15.0,5.0,70.0,1981.0,4.09,53.0,2.69,56.0,2.19,37.0,82.0,0.5,172.72,23.0,4.0,71.4,1972.0,1.06,47.0,2.6,45.0,0.48,33.0,28.0,6.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4734,10.0,3.0,187.96,21.0,8.0,76.0,1969.0,2.97,35.0,2.71,56.0,0.44,75.0,81.0,0.0,187.96,17.0,11.0,76.0,1975.0,3.25,36.0,2.98,59.0,1.18,45.0,62.0,0.7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4735,10.0,3.0,185.42,27.0,12.0,76.0,1981.0,3.57,50.0,2.71,54.0,2.12,48.0,47.0,0.8,190.5,19.0,7.0,77.0,1979.0,4.38,36.0,2.81,61.0,1.05,48.0,57.0,0.7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4736,8.0,3.0,154.94,31.0,13.0,72.0,1981.0,2.69,37.0,3.02,56.0,1.51,24.0,46.0,0.8,182.88,30.0,7.0,74.0,1978.0,2.61,50.0,1.65,54.0,3.6,51.0,56.0,0.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4737,10.0,3.0,154.94,21.0,13.0,70.0,1979.0,1.56,37.0,1.83,59.0,1.73,36.0,42.0,0.6,185.42,24.0,8.0,74.0,1978.0,2.59,53.0,1.57,61.0,1.21,65.0,75.0,0.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4738,7.0,3.0,170.18,21.0,7.0,70.0,1984.0,2.0,40.0,2.31,62.0,3.83,42.0,62.0,1.5,167.64,16.0,8.0,68.0,1984.0,3.71,41.0,2.3,65.0,1.87,46.0,59.0,0.9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4739,7.0,3.0,167.64,22.0,20.0,70.6,1982.0,1.64,32.0,3.58,62.0,1.33,40.0,0.0,0.7,175.26,28.0,18.0,71.0,1986.0,3.18,40.0,3.06,58.0,1.16,38.0,65.0,0.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4740,11.0,1.0,187.96,8.0,5.0,77.0,1975.0,3.12,27.0,3.04,56.0,1.22,42.0,45.0,1.2,185.42,8.0,3.0,75.2,1978.0,5.13,60.0,1.81,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4741,7.0,3.0,154.94,16.0,10.0,68.0,1983.0,3.17,50.0,3.57,51.0,2.13,37.0,56.0,1.5,167.64,17.0,14.0,68.0,1975.0,2.01,39.0,3.06,64.0,1.19,36.0,49.0,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4742,7.0,1.0,175.26,26.0,9.0,69.8,1976.0,1.85,37.0,2.6,59.0,1.38,52.0,76.0,1.2,154.94,14.0,6.0,74.0,1976.0,2.41,40.0,1.85,63.0,2.22,33.0,60.0,1.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4743,9.0,3.0,154.94,22.0,11.0,73.0,1980.0,2.87,42.0,2.87,52.0,1.14,41.0,53.0,0.8,172.72,23.0,11.0,71.0,1980.0,2.82,43.0,3.13,54.0,3.1,42.0,92.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4744,7.0,1.0,175.26,16.0,6.0,72.0,1981.0,3.31,62.0,2.06,44.0,2.43,24.0,66.0,0.7,182.88,21.0,13.0,76.0,1985.0,4.51,45.0,3.73,52.0,1.1,30.0,41.0,1.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4745,9.0,3.0,182.88,12.0,4.0,72.0,1972.0,4.96,44.0,2.8,66.0,0.25,33.0,60.0,0.0,154.94,10.0,7.0,75.0,1982.0,2.6,42.0,3.65,51.0,0.91,21.0,47.0,0.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4746,8.0,1.0,182.88,29.0,15.0,72.8,1982.0,4.12,32.0,6.79,61.0,0.0,0.0,0.0,0.0,182.88,6.0,6.0,74.0,1980.0,1.74,43.0,1.5,59.0,0.89,55.0,42.0,1.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4747,7.0,3.0,154.94,18.0,13.0,68.0,1979.0,2.77,24.0,4.79,52.0,0.3,26.0,42.0,0.5,185.42,21.0,11.0,73.0,1984.0,3.0,33.0,3.88,59.0,0.6,36.0,38.0,1.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4748,8.0,2.0,154.94,23.0,9.0,70.0,1976.0,1.98,40.0,3.01,54.0,1.91,30.0,25.0,0.6,175.26,23.0,15.0,70.0,1983.0,3.73,41.0,3.42,62.0,0.71,60.0,63.0,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4749,8.0,1.0,182.88,23.0,12.0,73.0,1979.0,1.61,41.0,2.01,46.0,4.17,70.0,45.0,0.6,185.42,12.0,7.0,76.0,1986.0,2.24,40.0,3.51,46.0,0.55,50.0,25.0,4.1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4750,10.0,5.0,154.94,32.0,15.0,74.0,1970.0,2.44,47.0,2.7,51.0,1.52,52.0,57.0,0.3,185.42,37.0,12.0,73.0,1978.0,3.25,54.0,2.51,55.0,1.52,56.0,73.0,0.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4751,10.0,3.0,185.42,12.0,8.0,76.0,1976.0,3.69,42.0,3.8,61.0,3.0,34.0,91.0,0.0,185.42,30.0,9.0,75.0,1979.0,4.33,38.0,2.71,65.0,1.05,43.0,63.0,0.3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4752,11.0,3.0,187.96,35.0,11.0,73.0,1974.0,2.11,50.0,1.89,63.0,0.19,40.0,78.0,0.3,193.04,27.0,10.0,82.0,1975.0,3.33,56.0,1.28,54.0,2.3,56.0,52.0,0.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4753,8.0,1.0,154.94,22.0,11.0,70.0,1973.0,2.72,39.0,2.79,65.0,1.6,48.0,47.0,1.4,182.88,11.0,6.0,72.0,1979.0,4.44,47.0,4.47,55.0,0.27,25.0,56.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4754,10.0,1.0,182.88,19.0,11.0,72.0,1981.0,3.96,47.0,2.8,59.0,2.18,78.0,62.0,0.0,182.88,17.0,15.0,72.0,1972.0,3.06,54.0,3.2,52.0,1.19,57.0,33.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4755,7.0,3.0,185.42,16.0,5.0,73.0,1986.0,2.16,35.0,2.53,67.0,0.43,30.0,39.0,1.4,154.94,33.0,14.0,71.0,1983.0,1.95,31.0,2.51,63.0,4.08,53.0,92.0,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4756,10.0,2.0,185.42,21.0,5.0,76.0,1982.0,3.29,38.0,2.26,57.0,3.55,60.0,82.0,0.4,187.96,19.0,6.0,74.0,1982.0,3.92,50.0,2.55,67.0,1.03,47.0,70.0,0.7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4757,7.0,2.0,172.72,34.0,14.0,66.0,1981.0,1.02,31.0,2.89,50.0,0.83,16.0,46.0,0.8,167.64,23.0,11.0,70.0,1979.0,3.87,32.0,2.67,65.0,0.87,32.0,65.0,0.3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4758,8.0,1.0,175.26,20.0,11.0,72.0,1981.4,2.46,51.0,2.76,41.0,3.28,53.0,30.0,1.6,172.72,5.0,3.0,71.8,1978.0,3.54,48.0,7.52,45.0,0.0,0.0,100.0,2.2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4759,11.0,3.0,187.96,17.0,11.0,76.0,1979.0,2.12,45.0,2.94,57.0,2.8,39.0,66.0,1.1,185.42,19.0,11.0,75.0,1963.0,2.85,57.0,1.53,59.0,2.78,46.0,58.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4760,8.0,3.0,154.94,26.0,2.0,76.0,1981.0,3.78,53.0,1.4,72.0,4.16,74.0,83.0,1.1,154.94,17.0,11.0,73.0,1977.0,1.79,36.0,2.27,63.0,2.46,48.0,64.0,0.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4761,7.0,3.0,165.1,15.0,5.0,68.6,1976.0,0.43,25.0,2.61,57.0,0.0,0.0,50.0,4.0,175.26,23.0,9.0,70.0,1983.0,3.64,36.0,2.33,56.0,2.13,46.0,52.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4762,7.0,3.0,172.72,16.0,7.0,70.0,1979.0,2.45,43.0,1.94,63.0,2.9,54.0,69.0,0.8,170.18,33.0,16.0,70.0,1982.0,2.05,44.0,2.44,60.0,2.75,44.0,39.0,2.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4763,9.0,1.0,198.12,23.0,17.0,79.0,1982.0,2.31,41.0,2.4,54.0,0.49,45.0,56.0,1.7,154.94,23.0,11.0,75.0,1980.0,2.81,48.0,3.21,48.0,0.68,20.0,43.0,0.2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4764,10.0,2.0,185.42,37.0,11.0,75.0,1975.0,2.23,45.0,1.53,57.0,2.48,42.0,65.0,2.6,154.94,18.0,7.0,72.0,1976.0,1.48,30.0,5.16,49.0,0.33,50.0,57.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4765,11.0,1.0,190.5,18.0,11.0,79.0,1979.0,2.18,47.0,3.84,38.0,2.02,40.0,54.0,2.0,193.04,8.0,6.0,78.0,1976.0,3.4,61.0,3.07,46.0,0.0,0.0,40.0,0.9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4766,9.0,1.0,185.42,28.0,9.0,78.0,1981.0,2.13,40.0,2.99,52.0,2.1,27.0,30.0,1.1,185.42,21.0,8.0,76.0,1977.0,2.84,39.0,2.99,59.0,1.55,50.0,31.0,1.9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4767,7.0,3.0,154.94,22.0,10.0,74.0,1973.0,1.42,33.0,2.27,59.0,1.69,27.0,27.0,1.3,170.18,36.0,17.0,70.0,1981.0,2.44,34.0,2.57,63.0,3.36,38.0,68.0,0.7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4768,7.0,1.0,154.94,14.0,6.0,74.0,1976.0,2.41,40.0,1.85,63.0,2.22,33.0,60.0,1.3,175.26,15.0,9.0,68.0,1982.0,1.57,50.0,1.29,51.0,1.24,50.0,25.0,1.2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4769,9.0,1.0,187.96,34.0,11.0,77.0,1975.0,3.05,61.0,2.05,60.0,0.5,77.0,69.0,0.8,182.88,35.0,19.0,74.0,1979.0,2.71,49.0,2.32,55.0,1.87,51.0,70.0,0.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4770,7.0,5.0,167.64,24.0,17.0,71.0,1974.0,1.78,39.0,2.85,55.0,1.53,36.0,37.0,2.4,167.64,36.0,4.0,67.0,1973.0,2.17,35.0,2.71,55.0,4.09,46.0,56.0,0.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4771,11.0,3.0,193.04,28.0,16.0,78.0,1978.0,2.37,50.0,1.77,54.0,1.22,50.0,32.0,0.7,190.5,34.0,10.0,77.0,1976.0,1.95,42.0,2.4,55.0,1.3,29.0,36.0,2.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4772,7.0,3.0,167.64,22.0,20.0,70.2,1982.0,1.64,32.0,3.58,62.0,1.33,40.0,0.0,0.7,170.18,14.0,10.0,69.0,1977.0,3.37,32.0,3.62,62.0,0.81,23.0,60.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4773,8.0,1.0,154.94,31.0,18.0,68.0,1974.0,3.76,45.0,3.03,58.0,0.7,55.0,55.0,2.4,182.88,14.0,9.0,75.6,1983.6,0.79,33.0,3.14,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4774,7.0,1.0,167.64,23.0,9.0,68.0,1981.0,3.7,39.0,2.71,66.0,2.28,31.0,65.0,0.3,172.72,12.0,5.0,75.0,1981.0,2.34,43.0,2.32,60.0,3.65,36.0,31.0,1.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4775,7.0,2.0,170.18,27.0,19.0,70.0,1974.0,2.12,37.0,3.13,56.0,0.22,33.0,63.0,0.3,175.26,16.0,14.0,70.0,1978.0,2.76,48.0,3.2,56.0,1.19,55.0,74.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4776,7.0,2.0,182.88,21.0,13.0,76.0,1985.0,4.51,45.0,3.73,52.0,1.1,30.0,41.0,1.3,165.1,15.0,10.0,67.0,1981.0,2.13,41.0,2.83,55.0,3.26,34.0,69.0,0.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4777,9.0,1.0,185.42,28.0,9.0,78.0,1981.0,2.13,40.0,2.99,52.0,2.1,27.0,30.0,1.1,182.88,12.0,3.0,72.0,1976.0,0.78,42.0,1.57,40.0,0.0,0.0,33.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4778,7.0,1.0,185.42,21.0,11.0,73.0,1984.0,3.0,33.0,3.88,59.0,0.6,36.0,38.0,1.8,167.64,7.0,8.0,71.6,1977.0,3.43,36.0,10.29,62.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4779,7.0,1.0,154.94,16.0,10.0,68.0,1983.0,3.17,50.0,3.57,51.0,2.13,37.0,56.0,1.5,170.18,26.0,18.0,70.2,1980.0,0.47,25.0,9.77,36.0,0.0,0.0,50.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4780,9.0,3.0,187.96,34.0,12.0,75.0,1981.0,2.06,38.0,2.25,60.0,1.98,39.0,84.0,0.5,185.42,29.0,7.0,76.0,1974.0,4.1,44.0,2.07,62.0,1.31,66.0,63.0,0.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4781,10.0,3.0,182.88,10.0,6.0,76.4,1976.0,2.27,41.0,4.6,56.0,2.3,55.0,66.0,0.5,190.5,19.0,7.0,77.0,1979.0,4.38,36.0,2.81,61.0,1.05,48.0,57.0,0.7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4782,9.0,2.0,190.5,25.0,16.0,80.0,1975.0,1.55,52.0,2.7,46.0,1.43,16.0,35.0,2.0,187.96,11.0,9.0,77.0,1976.0,2.55,39.0,2.42,63.0,0.39,25.0,64.0,0.8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4783,7.0,3.0,170.18,36.0,17.0,70.0,1981.0,2.44,34.0,2.57,63.0,3.36,38.0,68.0,0.7,167.64,16.0,8.0,68.0,1984.0,3.71,41.0,2.3,65.0,1.87,46.0,59.0,0.9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4784,9.0,2.0,182.88,18.0,11.0,70.0,1979.0,1.9,27.0,5.87,50.0,0.12,6.0,58.0,0.5,185.42,27.0,14.0,77.0,1980.0,3.32,49.0,3.35,43.0,2.21,48.0,60.0,1.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4785,8.0,1.0,154.94,22.0,11.0,70.0,1973.0,2.72,39.0,2.79,65.0,1.6,48.0,47.0,1.4,154.94,5.0,3.0,72.8,1981.0,0.69,29.0,7.37,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4786,8.0,1.0,185.42,12.0,7.0,76.0,1986.0,2.24,40.0,3.51,46.0,0.55,50.0,25.0,4.1,154.94,5.0,2.0,69.6,1984.4,2.47,25.0,7.06,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4787,7.0,3.0,175.26,20.0,12.0,70.0,1984.0,4.17,28.0,4.08,57.0,0.63,38.0,77.0,0.1,170.18,24.0,9.0,68.0,1976.0,3.17,43.0,3.03,64.0,0.67,30.0,60.0,0.8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4788,8.0,2.0,154.94,21.0,11.0,76.0,1978.0,1.46,46.0,1.82,62.0,3.05,42.0,83.0,1.4,182.88,30.0,7.0,74.0,1978.0,2.61,50.0,1.65,54.0,3.6,51.0,56.0,0.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4789,7.0,2.0,172.72,23.0,4.0,70.0,1972.0,1.06,47.0,2.6,45.0,0.48,33.0,28.0,6.2,170.18,21.0,7.0,70.0,1984.0,2.0,40.0,2.31,62.0,3.83,42.0,62.0,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4790,7.0,1.0,154.94,33.0,14.0,71.0,1983.0,1.95,31.0,2.51,63.0,4.08,53.0,92.0,0.8,154.94,10.0,7.0,72.6,1968.0,0.56,25.0,1.69,33.0,4.23,50.0,80.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4791,8.0,1.0,154.94,33.0,18.0,70.8,1981.0,0.53,20.0,1.97,46.0,0.99,33.0,25.0,2.0,187.96,22.0,6.0,78.0,1984.0,3.25,47.0,1.83,60.0,2.43,57.0,77.0,0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4792,7.0,3.0,170.18,17.0,17.0,68.4,1980.0,1.97,28.0,5.07,55.0,0.44,20.0,85.0,0.0,175.26,9.0,7.0,72.0,1983.0,3.79,41.0,2.5,74.0,0.45,50.0,71.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4793,10.0,1.0,185.42,37.0,12.0,73.0,1978.0,3.25,54.0,2.51,55.0,1.52,56.0,73.0,0.1,187.96,21.0,8.0,76.0,1969.0,2.97,35.0,2.71,56.0,0.44,75.0,81.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4794,8.0,3.0,154.94,24.0,11.0,72.0,1982.0,2.49,41.0,2.19,58.0,5.27,59.0,59.0,1.0,154.94,28.0,16.0,72.0,1980.0,2.69,43.0,3.13,51.0,2.53,36.0,72.0,0.3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4795,9.0,1.0,182.88,14.0,9.0,70.8,1971.0,3.01,47.0,1.19,76.0,0.49,18.0,36.0,2.5,172.72,23.0,11.0,71.0,1980.0,2.82,43.0,3.13,54.0,3.1,42.0,92.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4796,10.0,1.0,187.96,17.0,11.0,76.0,1975.0,3.25,36.0,2.98,59.0,1.18,45.0,62.0,0.7,182.88,17.0,15.0,72.0,1972.0,3.06,54.0,3.2,52.0,1.19,57.0,33.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4797,9.0,3.0,154.94,22.0,11.0,73.0,1980.0,2.87,42.0,2.87,52.0,1.14,41.0,53.0,0.8,190.5,17.0,11.0,74.0,1975.0,2.71,48.0,4.43,53.0,1.46,33.0,25.0,0.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4798,10.0,1.0,187.96,17.0,10.0,75.0,1978.0,2.03,48.0,3.86,35.0,0.0,0.0,36.0,0.5,187.96,19.0,6.0,74.0,1982.0,3.92,50.0,2.55,67.0,1.03,47.0,70.0,0.7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4799,7.0,2.0,175.26,26.0,9.0,70.6,1976.0,1.85,37.0,2.6,59.0,1.38,52.0,76.0,1.2,175.26,28.0,18.0,71.0,1986.0,3.18,40.0,3.06,58.0,1.16,38.0,65.0,0.4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4800,10.0,1.0,185.42,14.0,8.0,76.0,1978.0,3.02,39.0,4.06,56.0,0.9,66.0,57.0,2.2,182.88,16.0,6.0,73.0,1981.0,0.84,34.0,2.04,54.0,3.21,36.0,36.0,0.9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4801,11.0,1.0,187.96,35.0,11.0,73.0,1974.0,2.11,50.0,1.89,63.0,0.19,40.0,78.0,0.3,187.96,17.0,11.0,76.0,1979.0,2.12,45.0,2.94,57.0,2.8,39.0,66.0,1.1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4802,11.0,3.0,193.04,24.0,9.0,77.0,1977.0,3.59,52.0,2.64,55.0,1.75,31.0,31.0,1.2,190.5,31.0,20.0,77.0,1979.0,3.62,44.0,2.95,57.0,0.45,36.0,78.0,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4803,10.0,2.0,190.5,7.0,11.0,77.0,1971.0,1.13,37.0,4.6,53.0,0.0,0.0,0.0,1.2,185.42,30.0,9.0,75.0,1979.0,4.33,38.0,2.71,65.0,1.05,43.0,63.0,0.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4804,10.0,3.0,185.42,24.0,8.0,74.0,1978.0,2.59,53.0,1.57,61.0,1.21,65.0,75.0,0.4,154.94,18.0,7.0,72.0,1976.0,1.48,30.0,5.16,49.0,0.33,50.0,57.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4805,11.0,3.0,154.94,16.0,8.0,70.4,1974.0,1.42,46.0,4.2,54.0,2.66,34.0,25.0,1.8,193.04,27.0,10.0,82.0,1975.0,3.33,56.0,1.28,54.0,2.3,56.0,52.0,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4806,7.0,1.0,172.72,15.0,5.0,70.0,1981.0,4.09,53.0,2.69,56.0,2.19,37.0,82.0,0.5,185.42,16.0,5.0,73.0,1986.0,2.16,35.0,2.53,67.0,0.43,30.0,39.0,1.4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4807,7.0,2.0,175.26,16.0,6.0,72.0,1981.0,3.31,62.0,2.06,44.0,2.43,24.0,66.0,0.7,154.94,12.0,10.0,70.2,1984.0,1.49,50.0,3.31,42.0,0.0,0.0,50.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4808,10.0,1.0,182.88,18.0,10.0,71.6,1983.4,3.94,30.0,2.99,67.0,0.9,14.0,0.0,0.0,182.88,19.0,11.0,72.0,1981.0,3.96,47.0,2.8,59.0,2.18,78.0,62.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4809,8.0,1.0,175.26,20.0,11.0,72.0,1984.2,2.46,51.0,2.76,41.0,3.28,53.0,30.0,1.6,167.64,23.0,11.0,70.0,1979.0,3.87,32.0,2.67,65.0,0.87,32.0,65.0,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4810,8.0,3.0,182.88,11.0,6.0,72.0,1979.0,4.44,47.0,4.47,55.0,0.27,25.0,56.0,0.5,182.88,29.0,15.0,75.2,1982.0,4.12,32.0,6.79,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4811,8.0,1.0,154.94,26.0,2.0,76.0,1981.0,3.78,53.0,1.4,72.0,4.16,74.0,83.0,1.1,167.64,11.0,7.0,68.0,1974.0,1.98,39.0,2.64,46.0,2.05,20.0,38.0,0.9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
